"project_id","final_status"
"kkst1928050075",0
"kkst1261315853",1
"kkst163319045",1
"kkst1374948537",1
"kkst1282357014",1
"kkst1451560729",1
"kkst1015822703",0
"kkst438537184",1
"kkst1863858767",1
"kkst784695149",0
"kkst473545918",0
"kkst57454170",0
"kkst1696196556",0
"kkst1970904670",1
"kkst1671656095",0
"kkst1238695154",1
"kkst630558394",0
"kkst479280483",0
"kkst876860169",0
"kkst1086804236",1
"kkst1540790690",0
"kkst876187720",0
"kkst366218372",0
"kkst1813739411",0
"kkst20294238",0
"kkst1621152067",0
"kkst600037401",1
"kkst366210533",1
"kkst1715300777",1
"kkst1612028904",0
"kkst1443047253",0
"kkst1213144721",0
"kkst1792403842",0
"kkst1991908252",0
"kkst1318268380",0
"kkst1219067725",1
"kkst926006687",1
"kkst1228952",1
"kkst1064743577",1
"kkst955489564",0
"kkst1369945048",0
"kkst479071001",0
"kkst2002937316",1
"kkst2025483456",1
"kkst15673398",1
"kkst1244010739",0
"kkst1864058444",1
"kkst1614406172",1
"kkst904981759",0
"kkst400864163",1
"kkst637198421",1
"kkst822085374",0
"kkst1663638608",1
"kkst1373540036",0
"kkst1913273070",0
"kkst1515267120",1
"kkst1148247314",1
"kkst2006133880",1
"kkst1056826940",1
"kkst1115914596",0
"kkst910617394",0
"kkst1213168792",1
"kkst918414516",0
"kkst213696426",0
"kkst1704633947",0
"kkst55183950",1
"kkst1751077180",1
"kkst1126301220",0
"kkst1747622100",0
"kkst1558258694",0
"kkst973621440",0
"kkst121574035",0
"kkst1595563756",0
"kkst1386020548",1
"kkst238709291",1
"kkst1550540040",1
"kkst852466377",0
"kkst1325197237",1
"kkst991643233",1
"kkst1309820397",1
"kkst1053148119",1
"kkst1295820078",1
"kkst2109207934",0
"kkst21347226",1
"kkst262480164",1
"kkst133615957",0
"kkst91936247",1
"kkst1821919202",0
"kkst1203236159",0
"kkst2057353203",0
"kkst64536245",1
"kkst1334802302",1
"kkst95274372",1
"kkst2124238660",0
"kkst844503459",1
"kkst337641804",1
"kkst1379028737",0
"kkst455244245",0
"kkst1639622102",0
"kkst259153084",1
"kkst1367529520",0
"kkst1976022553",0
"kkst342331067",0
"kkst2055513993",0
"kkst1517890628",1
"kkst402262374",1
"kkst1503538247",0
"kkst1734619590",0
"kkst1208957130",0
"kkst1867159028",0
"kkst1412489005",1
"kkst95643393",1
"kkst1311531045",0
"kkst1331810219",0
"kkst2009375187",0
"kkst46338385",0
"kkst331537163",1
"kkst328387179",1
"kkst570147225",1
"kkst325382809",0
"kkst1950870907",1
"kkst1502393777",1
"kkst1732525427",1
"kkst520238885",1
"kkst9371880",1
"kkst924065315",0
"kkst1689412342",0
"kkst2125853431",0
"kkst1471488919",0
"kkst1291105831",1
"kkst854665320",0
"kkst1959376824",1
"kkst1769962578",1
"kkst2008401792",0
"kkst174781107",0
"kkst1424192722",0
"kkst1063790237",1
"kkst1489346781",0
"kkst326784374",1
"kkst111387123",1
"kkst883878621",1
"kkst261392685",1
"kkst170168288",1
"kkst1759889627",0
"kkst1521259191",1
"kkst1619486961",0
"kkst1223355703",1
"kkst663858719",1
"kkst506242828",1
"kkst1231313153",1
"kkst1935934441",1
"kkst2056099507",0
"kkst929064290",1
"kkst1445533159",0
"kkst1598899255",1
"kkst658711233",1
"kkst304691544",0
"kkst1216057697",1
"kkst1776514309",1
"kkst1391093201",0
"kkst641738270",0
"kkst1625559603",1
"kkst578419874",1
"kkst1548842324",0
"kkst379121681",1
"kkst1073114355",0
"kkst1373569770",1
"kkst818100025",0
"kkst915732993",1
"kkst1995049930",1
"kkst1660532790",1
"kkst1224151257",1
"kkst1952762166",0
"kkst521948757",0
"kkst1013550788",1
"kkst232518700",0
"kkst1626653231",0
"kkst1139240186",0
"kkst346245949",1
"kkst943719242",1
"kkst1881869510",1
"kkst1451517945",1
"kkst2038867489",0
"kkst632103837",0
"kkst2118849607",1
"kkst589462908",0
"kkst1125014819",1
"kkst902424798",1
"kkst1433691663",1
"kkst1244846450",0
"kkst2144996032",0
"kkst371921518",1
"kkst1214760567",0
"kkst1582438282",0
"kkst833403628",1
"kkst231069845",0
"kkst964785842",1
"kkst1849556005",1
"kkst317649135",1
"kkst607555328",0
"kkst463647241",1
"kkst1331608572",1
"kkst1736929411",0
"kkst183199390",1
"kkst1147887151",1
"kkst446644478",1
"kkst141444166",0
"kkst978934020",1
"kkst1055744488",0
"kkst1047062318",0
"kkst1123720756",1
"kkst515155975",0
"kkst136175920",0
"kkst1205519645",1
"kkst193239962",1
"kkst1995936203",0
"kkst859932829",1
"kkst15502510",0
"kkst1930914030",0
"kkst1213193671",1
"kkst2132628210",1
"kkst1500538329",0
"kkst1735533819",1
"kkst1767123298",0
"kkst1320559863",0
"kkst1102820092",0
"kkst1963210483",0
"kkst2041000665",1
"kkst681951012",0
"kkst538723103",1
"kkst1175447847",1
"kkst221531238",1
"kkst242859688",0
"kkst1303447818",1
"kkst1166856116",1
"kkst1869894147",1
"kkst1019788059",1
"kkst1330966651",1
"kkst1703578403",0
"kkst318243751",1
"kkst1468122304",0
"kkst2133530984",1
"kkst156906683",0
"kkst1922548183",1
"kkst427852053",1
"kkst1493436853",0
"kkst91657269",1
"kkst1188167746",0
"kkst57443918",1
"kkst1733584662",1
"kkst1594143625",1
"kkst753419236",0
"kkst958265469",1
"kkst2082858456",0
"kkst1712089842",1
"kkst1058941177",0
"kkst1295746354",1
"kkst843666212",1
"kkst377113885",1
"kkst2084648657",1
"kkst140609329",1
"kkst450169977",0
"kkst164009854",1
"kkst859695610",0
"kkst1945750538",1
"kkst1147743195",1
"kkst920434642",0
"kkst2071816005",1
"kkst1261702749",0
"kkst527881090",1
"kkst694295639",0
"kkst1309901766",1
"kkst1056243335",1
"kkst898341012",1
"kkst345188983",1
"kkst478807400",0
"kkst851501926",0
"kkst694538589",0
"kkst59817659",0
"kkst458836382",1
"kkst211006964",0
"kkst637377105",0
"kkst1295671490",1
"kkst1567334873",1
"kkst433004206",0
"kkst267563710",0
"kkst2062301681",1
"kkst1444655459",0
"kkst1089369692",1
"kkst1049706432",0
"kkst1363310790",1
"kkst1477691939",0
"kkst384505126",0
"kkst1876621189",1
"kkst675263260",1
"kkst752372613",1
"kkst1469455443",0
"kkst1147573437",1
"kkst30235098",0
"kkst1976263430",0
"kkst411928092",1
"kkst803730090",0
"kkst981438935",1
"kkst954668883",0
"kkst1867779566",1
"kkst1472974007",0
"kkst1925410693",0
"kkst1719900533",1
"kkst160053908",1
"kkst1188097280",1
"kkst1564308432",1
"kkst418394315",1
"kkst599367325",0
"kkst1561709336",1
"kkst335518834",0
"kkst628176493",0
"kkst1519444567",0
"kkst7119559",0
"kkst647443997",0
"kkst403743416",0
"kkst1161729202",1
"kkst427514021",1
"kkst584991510",1
"kkst608463387",1
"kkst1953600087",1
"kkst1633200902",0
"kkst1924337284",0
"kkst939519275",1
"kkst1344669821",0
"kkst2126121740",0
"kkst1262120037",0
"kkst891053626",0
"kkst1384968602",0
"kkst174088964",0
"kkst1612902671",0
"kkst716218897",1
"kkst1797607800",0
"kkst1041263534",1
"kkst430140575",1
"kkst2096247058",0
"kkst2033969939",1
"kkst1783262022",1
"kkst269270903",0
"kkst1082751447",1
"kkst1829572725",1
"kkst623897438",1
"kkst1084799083",0
"kkst409698003",0
"kkst271808090",0
"kkst1240652878",0
"kkst403492873",0
"kkst443650072",0
"kkst1677372103",0
"kkst1208870124",1
"kkst1478747619",1
"kkst1211604721",1
"kkst1403865471",1
"kkst2131383082",0
"kkst324588073",1
"kkst873638043",0
"kkst1616765813",1
"kkst873890692",1
"kkst2071381386",1
"kkst2031668117",1
"kkst591345772",1
"kkst1189946948",1
"kkst503164513",0
"kkst1557744672",1
"kkst987802190",0
"kkst733463739",0
"kkst994899564",0
"kkst1673897346",1
"kkst722921257",0
"kkst446902120",1
"kkst2106842476",0
"kkst1719729156",0
"kkst1462547371",1
"kkst2003976254",0
"kkst1878367699",0
"kkst1774723487",0
"kkst640429675",1
"kkst1230112480",0
"kkst1391893056",1
"kkst258890529",1
"kkst1383263497",1
"kkst1257705966",0
"kkst404981638",0
"kkst500406372",0
"kkst923706009",1
"kkst2096568857",1
"kkst1182511811",0
"kkst569279718",1
"kkst653768398",1
"kkst931027604",0
"kkst1883199703",1
"kkst1179024503",0
"kkst232041875",1
"kkst1817407224",1
"kkst1123564503",0
"kkst875709686",0
"kkst1677941092",0
"kkst1669591553",0
"kkst2030367689",1
"kkst860129196",0
"kkst1833621900",1
"kkst546898579",0
"kkst747918812",0
"kkst1973245388",0
"kkst1463271791",0
"kkst1298313018",1
"kkst2060633362",1
"kkst1067086673",1
"kkst976020865",1
"kkst1712952238",1
"kkst474586951",1
"kkst1241527384",1
"kkst224333671",1
"kkst435888125",1
"kkst979350508",1
"kkst1397738919",1
"kkst925067474",1
"kkst188971650",1
"kkst661260786",1
"kkst34284479",1
"kkst1432678173",1
"kkst390302093",0
"kkst2143187778",1
"kkst1727874593",0
"kkst1677014206",1
"kkst1549906823",0
"kkst1324397316",0
"kkst402233326",0
"kkst808805162",0
"kkst1367687883",0
"kkst1883178033",0
"kkst1077807398",0
"kkst909875507",1
"kkst716713697",0
"kkst334610843",0
"kkst1514636881",1
"kkst107703434",1
"kkst1504162845",1
"kkst1775504983",1
"kkst649903048",1
"kkst1948290053",1
"kkst453671525",0
"kkst1936855665",1
"kkst1069512374",0
"kkst1126095370",0
"kkst1423451484",0
"kkst798357298",0
"kkst912860625",1
"kkst1365886221",0
"kkst1507682872",0
"kkst975550908",1
"kkst847096547",0
"kkst1949820676",0
"kkst146808745",1
"kkst1151791768",0
"kkst877262240",1
"kkst473407845",0
"kkst1038042896",1
"kkst1316777163",1
"kkst1635392255",0
"kkst1181694085",1
"kkst475739187",0
"kkst1352003476",1
"kkst137892280",1
"kkst167170180",0
"kkst182143553",1
"kkst1258164809",1
"kkst776653314",0
"kkst1590431576",1
"kkst45811012",0
"kkst2130701102",1
"kkst1542951135",1
"kkst1942208269",1
"kkst1081552800",0
"kkst411784443",1
"kkst479853843",0
"kkst122543187",1
"kkst1955810369",1
"kkst577121896",0
"kkst1634119782",1
"kkst995987869",0
"kkst1920816906",0
"kkst1100212580",1
"kkst1461365582",0
"kkst72636972",0
"kkst1265988797",1
"kkst1256958170",0
"kkst1577416267",1
"kkst657413995",1
"kkst2088842161",0
"kkst678169264",1
"kkst987869492",1
"kkst1018285699",0
"kkst2132601910",0
"kkst137032565",0
"kkst787009280",1
"kkst1348443825",0
"kkst1384304474",0
"kkst2042355245",0
"kkst2080161891",1
"kkst392761287",0
"kkst1492548024",1
"kkst488025971",0
"kkst1803702288",0
"kkst1892765425",0
"kkst15573503",1
"kkst291257629",1
"kkst527051949",0
"kkst1817500480",0
"kkst423630109",0
"kkst1737185542",1
"kkst1367459018",1
"kkst1851912020",1
"kkst422798261",1
"kkst2017386499",1
"kkst1534184995",0
"kkst1158063685",0
"kkst2005469478",1
"kkst359416101",1
"kkst1655928291",0
"kkst232961093",0
"kkst1930246869",1
"kkst640236029",0
"kkst1264467527",0
"kkst345106033",0
"kkst2016110519",0
"kkst755131008",0
"kkst114101154",1
"kkst118217655",0
"kkst1451961517",0
"kkst1875074437",1
"kkst1504617656",1
"kkst144092767",1
"kkst1631064768",0
"kkst1309778835",0
"kkst253745203",0
"kkst2051257229",0
"kkst770294672",0
"kkst2017344314",0
"kkst485719821",0
"kkst1127462530",0
"kkst666703326",0
"kkst1030252468",1
"kkst263753595",1
"kkst1231563974",0
"kkst551160517",0
"kkst421577221",0
"kkst39188525",1
"kkst1900013884",0
"kkst1041358690",0
"kkst905183828",0
"kkst162012315",1
"kkst687809902",1
"kkst1750334784",1
"kkst100636650",0
"kkst504084717",0
"kkst1217249679",1
"kkst677262860",1
"kkst1509871798",0
"kkst1049001468",0
"kkst802079808",0
"kkst425724835",1
"kkst1494491680",1
"kkst163820543",0
"kkst436652329",0
"kkst199504361",1
"kkst1764924362",0
"kkst981065181",1
"kkst233567357",0
"kkst449517608",1
"kkst1128204051",0
"kkst253123176",0
"kkst2120896638",1
"kkst789125494",1
"kkst1261301385",0
"kkst1995507943",0
"kkst145345683",1
"kkst1082299979",0
"kkst326666418",1
"kkst531568525",0
"kkst673563072",1
"kkst877566342",0
"kkst1700557380",0
"kkst759291305",1
"kkst885955900",0
"kkst1496198499",0
"kkst432399088",1
"kkst1342226375",1
"kkst339977119",1
"kkst617740052",0
"kkst1230695768",0
"kkst1211749215",0
"kkst431328886",1
"kkst1023973888",0
"kkst1717875790",0
"kkst62123206",1
"kkst1781492902",0
"kkst2129564315",1
"kkst731062269",0
"kkst922253289",0
"kkst1213421728",0
"kkst164097792",0
"kkst1642034",0
"kkst562377734",0
"kkst1203662616",0
"kkst1963263989",1
"kkst1492973883",1
"kkst46777740",0
"kkst552713870",0
"kkst1108625585",0
"kkst704754273",1
"kkst170653266",0
"kkst1427778596",0
"kkst1469656722",1
"kkst1410371797",0
"kkst423433845",1
"kkst782402082",1
"kkst216717796",1
"kkst181330074",1
"kkst1159446880",1
"kkst243198042",1
"kkst1247841839",0
"kkst1376276164",0
"kkst1065514179",0
"kkst350800466",1
"kkst1907223288",1
"kkst580533616",1
"kkst250045044",0
"kkst1893716818",0
"kkst108411144",1
"kkst555238973",0
"kkst1421778450",0
"kkst2029020163",0
"kkst1225645513",0
"kkst1199144426",0
"kkst2081149568",1
"kkst1635685586",0
"kkst1360193383",0
"kkst272926108",0
"kkst1413252585",0
"kkst147694254",1
"kkst1082459177",0
"kkst886395436",1
"kkst971695991",0
"kkst122350606",0
"kkst1168229190",0
"kkst950538553",0
"kkst689676292",0
"kkst1857744406",1
"kkst874358846",1
"kkst966373200",1
"kkst10064783",0
"kkst735410265",0
"kkst2142856869",0
"kkst820364080",1
"kkst968803621",1
"kkst30389271",1
"kkst1098164821",1
"kkst2083833553",0
"kkst538104",0
"kkst846839560",0
"kkst101015450",1
"kkst690183449",1
"kkst1072814979",0
"kkst2066740577",0
"kkst1168416685",1
"kkst1927648154",0
"kkst1985013097",1
"kkst490974429",1
"kkst833591118",1
"kkst995951704",1
"kkst770768861",1
"kkst1411475602",1
"kkst2100317298",1
"kkst1419939130",0
"kkst1373987090",0
"kkst1408732259",1
"kkst6761899",1
"kkst484788339",0
"kkst1789959514",0
"kkst908727846",1
"kkst1023204622",0
"kkst1589201282",1
"kkst1848258308",0
"kkst116695917",1
"kkst1096744105",1
"kkst2002620393",0
"kkst1717313398",1
"kkst969250084",0
"kkst1663195837",1
"kkst1494864253",0
"kkst1192117972",0
"kkst727888185",0
"kkst340962626",1
"kkst84046647",0
"kkst2011537122",0
"kkst1769863542",0
"kkst1554513656",0
"kkst1296089430",0
"kkst1834953835",1
"kkst1543264322",0
"kkst1963317581",0
"kkst577709547",1
"kkst890886633",0
"kkst767274692",0
"kkst102626873",1
"kkst1013526951",1
"kkst806921618",0
"kkst1155436767",1
"kkst2100454617",1
"kkst345161731",1
"kkst1389878835",1
"kkst306151431",1
"kkst388438988",0
"kkst1813358765",1
"kkst786896556",1
"kkst632068233",1
"kkst1456932036",0
"kkst37766542",1
"kkst21251424",0
"kkst271205739",1
"kkst1797726507",1
"kkst348554589",0
"kkst1772522707",1
"kkst1707608977",1
"kkst2075048194",0
"kkst396039145",1
"kkst738085799",1
"kkst162338492",0
"kkst1881770315",0
"kkst1714745193",0
"kkst1067783824",1
"kkst174253733",0
"kkst1800858476",1
"kkst1307090631",0
"kkst1541901663",1
"kkst502131004",0
"kkst88589537",1
"kkst2046099109",1
"kkst1841682401",0
"kkst1970788447",1
"kkst64674572",1
"kkst1646482844",0
"kkst2113973035",1
"kkst1553856767",0
"kkst1040487949",1
"kkst1177907721",0
"kkst1857510133",1
"kkst326425791",0
"kkst2030696231",0
"kkst1571272077",1
"kkst2096385243",0
"kkst1439024669",1
"kkst1359512313",0
"kkst1917888668",0
"kkst1158810074",0
"kkst507558159",0
"kkst1295083684",0
"kkst1649672812",0
"kkst1134328530",0
"kkst1004781384",1
"kkst828050880",0
"kkst1856015679",1
"kkst1238243965",0
"kkst947463792",0
"kkst234820377",1
"kkst434898159",1
"kkst1803217680",1
"kkst132311747",0
"kkst625300842",1
"kkst1494262882",1
"kkst1520990203",0
"kkst184337619",0
"kkst1312805276",0
"kkst578016476",0
"kkst879455485",1
"kkst365765302",1
"kkst1609329019",0
"kkst898103476",0
"kkst191047864",1
"kkst398622607",1
"kkst38732737",0
"kkst1743520326",1
"kkst1954051373",0
"kkst2077732916",0
"kkst2033606313",0
"kkst648128056",0
"kkst139612836",0
"kkst1481568738",1
"kkst9732341",0
"kkst1339644921",0
"kkst2099015068",0
"kkst1055687655",0
"kkst900945347",1
"kkst1536478175",1
"kkst228250938",1
"kkst1553355132",1
"kkst1790829538",1
"kkst1064978815",0
"kkst233593935",1
"kkst204833530",0
"kkst1322855160",1
"kkst657991115",0
"kkst1635574294",1
"kkst1648284727",1
"kkst1542233710",1
"kkst470515944",0
"kkst1276227998",1
"kkst1545034574",0
"kkst1616019827",1
"kkst687452840",1
"kkst1155102285",1
"kkst409294408",1
"kkst722799341",1
"kkst1945759196",0
"kkst217914310",1
"kkst1089264978",0
"kkst1090059426",1
"kkst657620652",0
"kkst1234688924",1
"kkst964422005",1
"kkst225716177",1
"kkst609446306",0
"kkst1328028819",0
"kkst291148920",1
"kkst1998847252",1
"kkst1321231073",1
"kkst1253838588",1
"kkst1622246214",1
"kkst1066118292",0
"kkst1577030071",0
"kkst1567975032",0
"kkst377946276",0
"kkst255822760",0
"kkst477635620",0
"kkst1995438357",0
"kkst1297826391",1
"kkst126789521",1
"kkst1218185335",0
"kkst517184622",1
"kkst471753620",1
"kkst1834975060",1
"kkst1138335613",0
"kkst1758184611",1
"kkst266152740",1
"kkst2022927980",0
"kkst882867134",1
"kkst2104953768",0
"kkst1622135040",1
"kkst841962140",0
"kkst1357808426",0
"kkst2009467683",0
"kkst617367526",0
"kkst175952311",1
"kkst1084061449",1
"kkst507970513",0
"kkst1949248501",0
"kkst1171836416",0
"kkst1960782097",1
"kkst2012112146",0
"kkst1810183722",0
"kkst917407860",1
"kkst506573608",1
"kkst913298735",0
"kkst232134827",0
"kkst1907811975",1
"kkst1395892506",0
"kkst44205113",0
"kkst759923796",1
"kkst1364870367",1
"kkst1899046480",1
"kkst1277331021",0
"kkst844812554",1
"kkst1388237830",1
"kkst2016885094",1
"kkst772602918",1
"kkst1072389936",1
"kkst1223730663",1
"kkst1834041859",1
"kkst1491147111",0
"kkst198091834",1
"kkst139474334",1
"kkst748032286",0
"kkst1064348186",1
"kkst1329704074",1
"kkst311675617",1
"kkst560498620",1
"kkst621430716",0
"kkst1705802616",0
"kkst1596683891",1
"kkst1037068258",0
"kkst342443051",0
"kkst724417579",0
"kkst543712150",0
"kkst275584105",1
"kkst408552111",0
"kkst61715514",0
"kkst905381789",0
"kkst1922896381",1
"kkst1194372410",1
"kkst1931684779",0
"kkst1329329888",1
"kkst1159954528",1
"kkst392716451",0
"kkst1132368147",1
"kkst2044702832",0
"kkst1091043213",0
"kkst1749044385",0
"kkst1510830624",0
"kkst263795189",1
"kkst712365207",1
"kkst1268718961",0
"kkst238348329",1
"kkst1609111591",1
"kkst399306580",1
"kkst1442842816",0
"kkst896989665",0
"kkst1201910570",1
"kkst284171931",0
"kkst1660053958",1
"kkst192584156",0
"kkst1639122255",0
"kkst1533092172",1
"kkst912056818",0
"kkst1163214171",0
"kkst49644183",0
"kkst812553128",0
"kkst1054564686",0
"kkst1356065871",0
"kkst1392397665",1
"kkst173037938",0
"kkst1221658338",1
"kkst798752754",0
"kkst420611874",0
"kkst1083819227",1
"kkst347518555",1
"kkst1956263066",0
"kkst2038806",1
"kkst858138373",1
"kkst802481877",0
"kkst1415282510",0
"kkst786344290",1
"kkst2095443511",0
"kkst1919870813",0
"kkst1607899506",1
"kkst661308539",1
"kkst207783272",1
"kkst591432060",1
"kkst256065678",0
"kkst819877199",1
"kkst1477008295",0
"kkst1541686804",0
"kkst1096989980",0
"kkst2105844945",1
"kkst178298565",1
"kkst179252536",1
"kkst66666808",0
"kkst1707908640",0
"kkst111419492",0
"kkst1044647720",0
"kkst1220123904",0
"kkst1109317709",0
"kkst630698998",1
"kkst835770629",0
"kkst153114842",0
"kkst1039859012",1
"kkst971370921",0
"kkst2060253312",1
"kkst450535521",1
"kkst106456429",1
"kkst2018175014",1
"kkst1139469972",0
"kkst1958290575",1
"kkst1957799733",1
"kkst1782463266",0
"kkst1015629456",0
"kkst1199489090",1
"kkst1569487082",1
"kkst960911736",1
"kkst1997998836",0
"kkst1313148935",1
"kkst331036891",1
"kkst1493299214",0
"kkst831699383",1
"kkst1767126179",0
"kkst1181174474",0
"kkst1259476679",0
"kkst1655694567",0
"kkst1871169354",0
"kkst194605190",0
"kkst2104372572",0
"kkst307176437",0
"kkst1648718055",0
"kkst1121296124",0
"kkst1483651908",1
"kkst1677133823",0
"kkst283839423",1
"kkst561347468",0
"kkst1154704136",1
"kkst1247888894",1
"kkst439939394",0
"kkst61158327",1
"kkst1283636902",0
"kkst482292597",1
"kkst1307720707",1
"kkst1544523672",1
"kkst698570128",0
"kkst328932391",1
"kkst705228808",0
"kkst1631196436",0
"kkst856011549",0
"kkst430657720",0
"kkst331716642",1
"kkst1396791861",0
"kkst855340289",0
"kkst726715082",1
"kkst1057917505",1
"kkst356939668",1
"kkst703864262",0
"kkst66635939",0
"kkst1250707089",1
"kkst1952395348",0
"kkst15414711",1
"kkst1119546099",1
"kkst341821003",1
"kkst765597077",0
"kkst552290198",1
"kkst897422849",0
"kkst2055089163",0
"kkst1730077267",1
"kkst1964114675",0
"kkst1429085353",0
"kkst434650244",0
"kkst1613421289",0
"kkst2058046078",1
"kkst2071519894",0
"kkst757334441",0
"kkst427719413",0
"kkst1051343283",0
"kkst586558743",1
"kkst1640881983",0
"kkst1618353600",1
"kkst422439079",0
"kkst665202301",1
"kkst576802593",1
"kkst2071929693",0
"kkst214378514",0
"kkst1505149019",1
"kkst883388807",0
"kkst252874447",1
"kkst2072942603",1
"kkst1918901471",0
"kkst2079843340",1
"kkst838955779",1
"kkst311045672",0
"kkst999290670",0
"kkst371050183",1
"kkst1911721595",0
"kkst1498797350",0
"kkst1644112195",1
"kkst583247245",0
"kkst149637637",0
"kkst397423450",0
"kkst1626327181",0
"kkst1402712486",0
"kkst1143749173",0
"kkst1627765763",1
"kkst488888334",1
"kkst956985184",1
"kkst1972018212",0
"kkst1568080553",1
"kkst210209961",1
"kkst2043803519",0
"kkst870758230",0
"kkst668359748",1
"kkst224953852",1
"kkst661998892",1
"kkst715946737",0
"kkst62883802",1
"kkst1670108538",1
"kkst615233187",1
"kkst1882949458",1
"kkst917330905",1
"kkst335806575",1
"kkst265661207",0
"kkst783602853",1
"kkst1041127473",1
"kkst1914776370",0
"kkst953407556",0
"kkst1550830604",0
"kkst1506343826",1
"kkst358569231",1
"kkst341007444",1
"kkst433520260",1
"kkst617757339",1
"kkst1935179885",1
"kkst1079857019",1
"kkst518244754",1
"kkst1982956137",1
"kkst563294599",0
"kkst2070852550",0
"kkst875094323",0
"kkst1876607172",0
"kkst687699420",0
"kkst595240714",0
"kkst1445419983",0
"kkst561775906",0
"kkst891621150",1
"kkst849638155",1
"kkst1150192261",0
"kkst61684434",0
"kkst1331248955",1
"kkst303576858",1
"kkst1747445561",1
"kkst738194713",0
"kkst576045122",1
"kkst1622449687",0
"kkst112321514",1
"kkst1034042329",0
"kkst1765275701",1
"kkst2026250577",0
"kkst1068285081",1
"kkst855892053",0
"kkst718199367",1
"kkst955380968",1
"kkst687128697",1
"kkst1019163654",1
"kkst360513969",0
"kkst1247580465",1
"kkst153471378",1
"kkst1805057364",1
"kkst538380433",0
"kkst1506742957",0
"kkst1745376717",0
"kkst666578659",0
"kkst118639913",0
"kkst773887215",0
"kkst735162562",1
"kkst1154396314",1
"kkst1309276587",1
"kkst771800181",0
"kkst1551918140",1
"kkst2099016271",0
"kkst7024178",1
"kkst1846579958",1
"kkst934444036",0
"kkst850685826",1
"kkst1937715631",0
"kkst1441109740",0
"kkst245477679",1
"kkst190157709",1
"kkst1787317503",1
"kkst1333985971",0
"kkst1734681301",1
"kkst2387948",1
"kkst1841749502",1
"kkst554742057",1
"kkst1526533959",0
"kkst758077423",1
"kkst1671506980",0
"kkst342629870",0
"kkst1961620962",0
"kkst1442624703",1
"kkst953617208",0
"kkst113377795",0
"kkst108380578",0
"kkst2127099242",1
"kkst343280806",0
"kkst1700662175",0
"kkst401265835",1
"kkst2088746960",1
"kkst1934784874",1
"kkst114396613",0
"kkst1539328757",0
"kkst1239487186",1
"kkst1606324691",0
"kkst939627148",0
"kkst1846979932",1
"kkst2118278774",1
"kkst1964715461",0
"kkst162928772",0
"kkst1534862749",1
"kkst1305131841",1
"kkst925192917",0
"kkst1700874044",1
"kkst70307596",1
"kkst676804832",0
"kkst1773077478",1
"kkst1254535079",1
"kkst21342563",1
"kkst2028224802",1
"kkst1633156695",0
"kkst1949898915",1
"kkst1986138771",0
"kkst1716100215",0
"kkst731412176",1
"kkst506665580",0
"kkst624950731",1
"kkst1744739410",0
"kkst2124547482",1
"kkst847878660",0
"kkst1425396304",1
"kkst990421524",1
"kkst1780823127",1
"kkst281977540",1
"kkst1180285631",1
"kkst1438483203",1
"kkst1719093318",0
"kkst1480208716",0
"kkst1341108971",0
"kkst105187753",1
"kkst1235372944",0
"kkst1225393342",0
"kkst25354087",1
"kkst1186313794",0
"kkst54638205",0
"kkst1919501464",0
"kkst1566794068",1
"kkst128343551",0
"kkst1091017712",0
"kkst2030287027",0
"kkst1745647424",0
"kkst529413584",0
"kkst1496279378",0
"kkst1452551632",0
"kkst284655937",1
"kkst6398246",1
"kkst498857254",1
"kkst1349371276",0
"kkst403311610",0
"kkst1548076723",0
"kkst1162971337",0
"kkst1691398228",0
"kkst1806874021",0
"kkst783831336",1
"kkst2053688215",1
"kkst653847674",1
"kkst1378311121",0
"kkst922549176",0
"kkst1522032214",0
"kkst1233675921",1
"kkst522146092",0
"kkst826245464",0
"kkst934270938",0
"kkst568550004",0
"kkst997093817",0
"kkst259955674",1
"kkst1887961947",0
"kkst1560891417",0
"kkst531428799",0
"kkst1642048455",0
"kkst1796260357",1
"kkst163573611",0
"kkst1679894885",1
"kkst385942568",1
"kkst1973191203",0
"kkst811206183",0
"kkst938407180",0
"kkst1067452550",0
"kkst1500302395",0
"kkst369071985",1
"kkst1242223359",1
"kkst384552211",0
"kkst913139939",0
"kkst116273583",0
"kkst2097924371",1
"kkst736851977",0
"kkst1186367683",0
"kkst1327246120",0
"kkst1139054003",1
"kkst2067126642",1
"kkst318367120",0
"kkst1548364104",1
"kkst65542030",1
"kkst2095109595",1
"kkst1729210819",0
"kkst1090989143",1
"kkst1990644423",0
"kkst1385555868",0
"kkst1847520495",1
"kkst326233198",0
"kkst1040435252",0
"kkst86360943",0
"kkst38363209",0
"kkst1874280184",1
"kkst1969564786",1
"kkst243111361",1
"kkst1937778420",0
"kkst2079530486",0
"kkst1572478063",0
"kkst2023109314",1
"kkst475892628",1
"kkst1623683530",1
"kkst1842261053",0
"kkst753962010",1
"kkst682687684",1
"kkst2124609540",1
"kkst736437099",1
"kkst703106404",1
"kkst1412255070",1
"kkst300927949",1
"kkst38086454",1
"kkst860466305",1
"kkst68950612",0
"kkst2136934902",1
"kkst1510444767",0
"kkst2142457894",1
"kkst1748857941",1
"kkst556582185",1
"kkst34114126",1
"kkst80173084",0
"kkst550688296",1
"kkst118027492",0
"kkst31390125",0
"kkst1641413953",0
"kkst32863780",0
"kkst497478851",1
"kkst633910562",1
"kkst1838414723",1
"kkst260645758",0
"kkst511137881",1
"kkst472936858",0
"kkst1268952226",0
